time,x,y,z,qx,qy,qz,qw
1535564711.452447602,-0.161667,0.593981,3.09394,0.32517,0.156196,-0.677041,0.641469
1535564711.476600245,-0.159217,0.593944,3.09544,0.322796,0.158953,-0.675956,0.643134
1535564711.497791468,-0.159253,0.593216,3.09761,0.320256,0.157792,-0.679763,0.640672
1535564711.519804502,-0.162498,0.592815,3.0978,0.320542,0.154299,-0.6843,0.636536
1535564711.543498424,-0.159957,0.593291,3.09929,0.318601,0.155038,-0.686121,0.635369
1535564711.566024530,-0.159419,0.590395,3.0991,0.315552,0.156623,-0.683228,0.639607
1535564711.586870763,-0.157918,0.589289,3.09868,0.310685,0.160013,-0.681428,0.643061
1535564711.611482955,-0.16003,0.590173,3.09769,0.313632,0.156421,-0.688427,0.635008
1535564711.630853527,-0.16237,0.590845,3.09845,0.311686,0.156395,-0.688618,0.635766
1535564711.652954567,-0.161051,0.589499,3.09886,0.309612,0.158241,-0.689919,0.634911
1535564711.677464083,-0.15985,0.590387,3.09807,0.313096,0.157169,-0.687251,0.636361
1535564711.698510232,-0.158966,0.58878,3.0978,0.309177,0.16122,-0.684041,0.640707
1535564711.721726415,-0.158221,0.588484,3.09895,0.309113,0.161225,-0.679983,0.645042
1535564711.746839463,-0.159747,0.589528,3.09971,0.309867,0.158747,-0.686235,0.638642
1535564711.754283303,-0.159789,0.588755,3.09969,0.309511,0.158682,-0.68559,0.639524
1535564711.764940590,-0.159807,0.588625,3.09974,0.309207,0.16025,-0.685032,0.639877
1535564711.790563043,-0.160144,0.587428,3.10021,0.309021,0.160052,-0.68575,0.639247
1535564711.811116227,-0.159984,0.587342,3.09992,0.309709,0.159792,-0.685469,0.639281
1535564711.821152769,-0.161178,0.586531,3.10057,0.309243,0.160876,-0.685275,0.639443
1535564711.831417705,-0.161313,0.587705,3.10118,0.308394,0.158944,-0.687361,0.638095
1535564711.855322870,-0.163242,0.586942,3.10103,0.312454,0.155973,-0.686453,0.63783
1535564711.877553679,-0.163597,0.587779,3.10091,0.309439,0.156588,-0.687453,0.638073
1535564711.901686955,-0.163744,0.586384,3.10223,0.307744,0.15751,-0.687668,0.638434
1535564711.923059074,-0.161148,0.586804,3.10231,0.306703,0.157957,-0.686129,0.640477
1535564711.947672984,-0.161249,0.587283,3.10223,0.305564,0.157748,-0.688283,0.638759
1535564711.968747000,-0.159552,0.58749,3.10382,0.30331,0.159087,-0.684583,0.643459
1535564711.991202071,-0.160497,0.588151,3.10374,0.304412,0.157669,-0.690144,0.637319
1535564712.009579461,-0.160441,0.587176,3.10302,0.30507,0.159815,-0.687333,0.639504
1535564712.034183611,-0.161381,0.586383,3.10184,0.307276,0.158998,-0.68813,0.637792
1535564712.055816797,-0.161804,0.586567,3.10096,0.30668,0.159534,-0.685406,0.640871
1535564712.080222299,-0.159027,0.586609,3.10151,0.303637,0.163685,-0.684644,0.642087
1535564712.101213743,-0.159483,0.587785,3.10184,0.304862,0.161514,-0.684142,0.64259
1535564712.123542042,-0.159749,0.58862,3.10175,0.305873,0.158436,-0.686965,0.639859
1535564712.145540803,-0.159206,0.589329,3.10121,0.305412,0.15945,-0.687028,0.639759
1535564712.167557163,-0.157913,0.58937,3.10143,0.303768,0.160762,-0.686949,0.640299
1535564712.190209232,-0.157674,0.58972,3.10158,0.303144,0.160825,-0.686503,0.641056
1535564712.211578865,-0.157817,0.589929,3.1018,0.302885,0.160703,-0.686611,0.641094
1535564712.236974709,-0.157871,0.589748,3.10149,0.304636,0.159317,-0.687347,0.639819
1535564712.257703360,-0.157567,0.589973,3.10134,0.304333,0.159738,-0.687715,0.639464
1535564712.280280486,-0.156325,0.589618,3.10134,0.303055,0.161317,-0.688682,0.638633
1535564712.302307511,-0.15713,0.590204,3.10033,0.304953,0.159111,-0.688469,0.638513
1535564712.325685667,-0.156871,0.589488,3.10017,0.303873,0.161758,-0.687752,0.639135
1535564712.347046139,-0.155754,0.58984,3.10037,0.303851,0.161256,-0.688205,0.638785
1535564712.370751682,-0.155547,0.590263,3.10073,0.303843,0.161051,-0.688019,0.63904
1535564712.381458138,-0.155521,0.589894,3.10076,0.303693,0.161366,-0.687609,0.639473
1535564712.404083218,-0.15501,0.5909,3.10052,0.303858,0.160901,-0.687804,0.639302
1535564712.424480111,-0.15576,0.590638,3.10012,0.303834,0.160883,-0.688361,0.638718
1535564712.446620358,-0.155303,0.590934,3.09992,0.303802,0.160873,-0.688322,0.638778
1535564712.473164845,-0.154996,0.591078,3.10049,0.303635,0.161168,-0.687568,0.639595
1535564712.493035927,-0.154854,0.590554,3.10114,0.304961,0.159272,-0.689405,0.637458
1535564712.514221495,-0.155091,0.591007,3.10034,0.305821,0.157847,-0.688453,0.638429
1535564712.539121328,-0.155474,0.590106,3.10001,0.304237,0.161307,-0.687777,0.639048
1535564712.559244109,-0.155289,0.589578,3.10023,0.303577,0.16167,-0.688136,0.638885
1535564712.581820004,-0.155309,0.589532,3.10071,0.304361,0.160892,-0.687987,0.638868
1535564712.609325459,-0.15527,0.589863,3.10062,0.304071,0.161019,-0.687657,0.639329
1535564712.624402459,-0.155312,0.589947,3.10019,0.303387,0.161843,-0.688022,0.639054
