time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535249853.300098920,-0.173811,-0.428851,0.257895,0.136918,-0.376981,0.831339,-0.384726,-1.37023,-0.658981,-1.02863,-0.000218335,-1.12961,1.77997,-1.75045
1535249853.306168218,-0.174643,-0.428684,0.257018,0.13689,-0.377265,0.831611,-0.38387,-1.36879,-0.658015,-1.02947,-0.000191049,-1.13211,1.78124,-1.74915
1535249853.312388528,-0.17525,-0.428536,0.256165,0.136657,-0.37787,0.831713,-0.383135,-1.36788,-0.657128,-1.03034,-0.000109159,-1.13458,1.78267,-1.74869
1535249853.318568910,-0.175839,-0.428371,0.2553,0.136228,-0.378712,0.83164,-0.382614,-1.36703,-0.656197,-1.0311,-0.000136462,-1.13715,1.78416,-1.74861
1535249853.324669943,-0.176548,-0.428167,0.254471,0.135808,-0.379573,0.83163,-0.381932,-1.36596,-0.655123,-1.03195,-8.18736e-05,-1.13973,1.78586,-1.74859
1535249853.330895061,-0.177412,-0.427857,0.253318,0.135309,-0.380966,0.831467,-0.381077,-1.36479,-0.65433,-1.03264,-0.000136462,-1.14301,1.78809,-1.74851
1535249853.336980723,-0.178355,-0.427525,0.252413,0.134854,-0.382119,0.831479,-0.380056,-1.3633,-0.653392,-1.03327,-0.000191049,-1.14578,1.79002,-1.74859
1535249853.342568154,-0.179157,-0.42724,0.251445,0.134335,-0.38316,0.831405,-0.379353,-1.36207,-0.652642,-1.03406,-0.000136462,-1.14853,1.79182,-1.74841
1535249853.348794971,-0.179832,-0.426997,0.250414,0.133891,-0.384299,0.831277,-0.378637,-1.36111,-0.651861,-1.03465,-0.000163747,-1.15146,1.79352,-1.74838
1535249853.361250202,-0.181194,-0.426545,0.248218,0.132926,-0.386047,0.831205,-0.377355,-1.35881,-0.650274,-1.03608,-0.000136462,-1.15742,1.7961,-1.74755
1535249853.366906282,-0.181763,-0.426378,0.247089,0.132796,-0.386764,0.831182,-0.376717,-1.35796,-0.649701,-1.03658,-0.000136462,-1.16034,1.79729,-1.74656
1535249853.373186505,-0.182406,-0.426202,0.245943,0.132783,-0.387223,0.831271,-0.376053,-1.35684,-0.64928,-1.03699,-0.000136462,-1.16314,1.79815,-1.74498
1535249853.385403134,-0.183529,-0.426014,0.244053,0.133379,-0.387007,0.831857,-0.374765,-1.3546,-0.648438,-1.03768,-0.000163747,-1.16759,1.79872,-1.74072
1535249853.390956767,-0.18411,-0.425958,0.24341,0.13368,-0.386189,0.832496,-0.374082,-1.35305,-0.647859,-1.03823,-0.000136462,-1.16902,1.79815,-1.73837
1535249853.397085489,-0.184675,-0.42589,0.242822,0.133858,-0.385281,0.833169,-0.373458,-1.35134,-0.64741,-1.03862,-0.000109159,-1.17019,1.79707,-1.73613
1535249853.409364803,-0.185935,-0.425727,0.241613,0.133789,-0.38307,0.834659,-0.372427,-1.34724,-0.646303,-1.03973,-0.000191049,-1.17251,1.7941,-1.73144
1535249853.415491664,-0.186443,-0.425616,0.240786,0.133415,-0.382385,0.835156,-0.372152,-1.34542,-0.646064,-1.04012,-0.000109159,-1.17405,1.79254,-1.72952
1535249853.446760703,-0.186443,-0.425616,0.240786,0.133415,-0.382385,0.835156,-0.372152,-1.34542,-0.646064,-1.04012,-0.000109159,-1.17405,1.79254,-1.72952
1535249853.452876005,-0.189016,-0.424209,0.233996,0.126838,-0.381889,0.8368,-0.371267,-1.33464,-0.647773,-1.04254,-0.000109159,-1.18598,1.78192,-1.72338
1535249853.459016577,-0.189441,-0.42389,0.232893,0.125353,-0.382111,0.836929,-0.371252,-1.33283,-0.64828,-1.04298,-0.000218335,-1.18785,1.78023,-1.72301
1535249853.464569750,-0.189844,-0.42363,0.232003,0.124378,-0.382325,0.837031,-0.371129,-1.33134,-0.648627,-1.0431,-0.000163747,-1.18943,1.77902,-1.7225
1535249853.470663838,-0.18997,-0.423501,0.231216,0.123638,-0.382309,0.837162,-0.371098,-1.33054,-0.649,-1.04352,-0.000136462,-1.19076,1.77797,-1.72188
1535249853.476793123,-0.190308,-0.423273,0.230493,0.122862,-0.382345,0.837342,-0.370912,-1.32931,-0.649481,-1.04389,-0.000245637,-1.19192,1.77707,-1.72122
1535249853.482934016,-0.190581,-0.423105,0.229789,0.122187,-0.382109,0.837586,-0.370827,-1.32824,-0.649908,-1.04458,-0.000109159,-1.19301,1.77623,-1.72015
1535249853.489088067,-0.191152,-0.422789,0.229172,0.121632,-0.382174,0.837885,-0.370266,-1.32669,-0.650415,-1.04493,-0.000109159,-1.19399,1.77582,-1.7193
1535249853.495347939,-0.191611,-0.422582,0.228609,0.121377,-0.382016,0.838222,-0.369752,-1.32547,-0.650629,-1.04535,-0.000163747,-1.19499,1.7755,-1.71815
1535249853.501502249,-0.191849,-0.42245,0.227852,0.121179,-0.382077,0.838334,-0.369498,-1.32488,-0.650922,-1.04575,-0.000163747,-1.19643,1.77546,-1.71695
1535249853.507030230,-0.192362,-0.422191,0.227023,0.120998,-0.382216,0.838522,-0.368987,-1.32376,-0.651376,-1.0461,-0.000191049,-1.19798,1.77563,-1.71541
1535249853.513213916,-0.192908,-0.421948,0.22633,0.120961,-0.382242,0.838813,-0.368309,-1.32259,-0.651616,-1.04644,-0.000191049,-1.19934,1.77585,-1.71394
