time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1536168469.108326827,-0.265991,-0.198788,0.174446,-0.227024,-0.350236,0.900322,0.123353,-0.267442,-1.04256,0.930484,-1.44954,-1.05215,-1.73087,-1.34309
1536168469.131300498,-0.266669,-0.198626,0.174601,-0.217341,-0.353983,0.901785,0.119346,-0.271439,-1.04002,0.932615,-1.45075,-1.03385,-1.73009,-1.34136
1536168469.150412451,-0.267373,-0.198481,0.174789,-0.207522,-0.35773,0.903149,0.115262,-0.275485,-1.03745,0.934771,-1.45197,-1.01533,-1.72931,-1.3396
1536168469.171381406,-0.2681,-0.198354,0.175009,-0.197577,-0.361471,0.90441,0.111104,-0.279573,-1.03485,0.936951,-1.45321,-0.996613,-1.72851,-1.33783
1536168469.191048297,-0.268852,-0.198246,0.175262,-0.187516,-0.365201,0.905562,0.106878,-0.283702,-1.03223,0.939152,-1.45446,-0.977714,-1.72771,-1.33604
1536168469.212454216,-0.269625,-0.19816,0.175551,-0.177351,-0.368915,0.906601,0.102587,-0.287866,-1.02959,0.941372,-1.45572,-0.958651,-1.7269,-1.33423
1536168469.231950571,-0.27042,-0.198096,0.175873,-0.167091,-0.372607,0.907521,0.0982356,-0.292062,-1.02692,0.943609,-1.45699,-0.939443,-1.72609,-1.33241
1536168469.252476592,-0.271234,-0.198055,0.176232,-0.156749,-0.376273,0.90832,0.0938293,-0.296285,-1.02424,0.94586,-1.45827,-0.920111,-1.72526,-1.33058
1536168469.272979884,-0.272067,-0.198038,0.176625,-0.146335,-0.379907,0.908993,0.0893728,-0.300532,-1.02154,0.948124,-1.45955,-0.900672,-1.72444,-1.32874
1536168469.293129914,-0.272916,-0.198046,0.177055,-0.135861,-0.383505,0.90954,0.0848711,-0.304797,-1.01883,0.950397,-1.46084,-0.881146,-1.72361,-1.32689
1536168469.314096131,-0.27378,-0.19808,0.177519,-0.125339,-0.387063,0.909956,0.0803297,-0.309077,-1.01611,0.952679,-1.46214,-0.861552,-1.72278,-1.32503
1536168469.334481948,-0.274657,-0.198141,0.17802,-0.11478,-0.390576,0.91024,0.0757539,-0.313368,-1.01338,0.954967,-1.46344,-0.84191,-1.72194,-1.32317
1536168469.354857232,-0.275546,-0.198229,0.178555,-0.104197,-0.39404,0.910392,0.0711493,-0.317665,-1.01065,0.957257,-1.46474,-0.822238,-1.72111,-1.3213
1536168469.375320936,-0.276443,-0.198344,0.179125,-0.0935999,-0.397451,0.91041,0.0665216,-0.321965,-1.00792,0.959549,-1.46604,-0.802557,-1.72027,-1.31944
1536168469.395337832,-0.277348,-0.198487,0.179728,-0.0830022,-0.400805,0.910295,0.0618764,-0.326262,-1.00519,0.96184,-1.46734,-0.782886,-1.71944,-1.31757
