time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535941994.340962611,-0.252619,0.291637,0.0297927,-0.279995,0.10954,0.774729,0.556236,0.751394,-1.5013,1.82283,-0.901865,-1.91073,-1.38582,-0.219157
1535941994.385721577,-0.2631,0.287141,0.032201,-0.273676,0.103146,0.783399,0.548406,0.724181,-1.49817,1.8248,-0.891056,-1.91292,-1.38242,-0.224419
1535941994.431340541,-0.273853,0.282096,0.0347445,-0.266991,0.0967834,0.792215,0.540133,0.69607,-1.49494,1.82684,-0.87989,-1.91518,-1.37891,-0.229855
1535941994.477042296,-0.284844,0.276471,0.0374256,-0.25994,0.0904867,0.801153,0.53141,0.667091,-1.49161,1.82894,-0.868379,-1.91751,-1.3753,-0.235459
1535941994.522082902,-0.296036,0.270233,0.0402465,-0.252523,0.0842897,0.810186,0.522232,0.637271,-1.48818,1.8311,-0.856534,-1.91991,-1.37158,-0.241225
1535941994.567309242,-0.307388,0.263352,0.0432091,-0.244745,0.0782269,0.819285,0.512594,0.60664,-1.48466,1.83331,-0.844367,-1.92238,-1.36776,-0.247148
1535941994.612886993,-0.318858,0.255801,0.0463152,-0.236608,0.0723324,0.828423,0.502494,0.575228,-1.48105,1.83559,-0.83189,-1.9249,-1.36384,-0.253223
1535941994.658436099,-0.330397,0.247556,0.0495661,-0.228122,0.0666406,0.837571,0.491929,0.543066,-1.47735,1.83792,-0.819115,-1.92749,-1.35983,-0.259442
1535941994.704528764,-0.341957,0.238593,0.0529627,-0.219294,0.0611853,0.846701,0.480899,0.510186,-1.47357,1.8403,-0.806055,-1.93013,-1.35572,-0.2658
1535941994.749159059,-0.353483,0.228894,0.0565058,-0.210137,0.0559996,0.855783,0.469405,0.47662,-1.46971,1.84273,-0.792723,-1.93283,-1.35154,-0.27229
1535941994.794853157,-0.364922,0.218445,0.0601955,-0.200665,0.0511161,0.864789,0.457451,0.442402,-1.46578,1.84521,-0.779131,-1.93559,-1.34727,-0.278907
1535941994.840898647,-0.376217,0.207234,0.0640317,-0.190892,0.0465661,0.873687,0.445042,0.407565,-1.46177,1.84774,-0.765294,-1.93839,-1.34292,-0.285644
1535941994.885564163,-0.387306,0.195257,0.0680139,-0.180839,0.0423799,0.88245,0.432183,0.372144,-1.4577,1.8503,-0.751224,-1.94124,-1.3385,-0.292493
1535941994.931075484,-0.398131,0.182512,0.0721409,-0.170526,0.0385862,0.891049,0.418884,0.336173,-1.45357,1.85291,-0.736936,-1.94413,-1.33402,-0.299449
1535941994.977038594,-0.40863,0.169002,0.0764112,-0.159974,0.035212,0.899455,0.405153,0.299689,-1.44937,1.85555,-0.722444,-1.94707,-1.32947,-0.306504
1535941995.021810685,-0.418741,0.154738,0.0808228,-0.149209,0.0322824,0.90764,0.391004,0.262726,-1.44513,1.85823,-0.707763,-1.95004,-1.32485,-0.313651
1535941995.067292876,-0.4284,0.139734,0.0853733,-0.138257,0.0298205,0.915577,0.376449,0.225322,-1.44083,1.86094,-0.692905,-1.95305,-1.32019,-0.320884
1535941995.112709753,-0.437549,0.12401,0.0900597,-0.127146,0.0278469,0.92324,0.361505,0.187514,-1.43648,1.86368,-0.677888,-1.95609,-1.31547,-0.328195
1535941995.158360809,-0.446125,0.107592,0.0948784,-0.115906,0.0263801,0.930604,0.346189,0.149338,-1.43209,1.86644,-0.662724,-1.95916,-1.31071,-0.335578
1535941995.204018379,-0.454071,0.0905128,0.0998257,-0.104567,0.0254355,0.937644,0.330519,0.110833,-1.42767,1.86923,-0.647429,-1.96226,-1.30591,-0.343023
1535941995.249081518,-0.461331,0.072809,0.104897,-0.0931629,0.0250262,0.944338,0.314517,0.072036,-1.42321,1.87204,-0.632019,-1.96538,-1.30107,-0.350526
1535941995.294954862,-0.467852,0.0545232,0.110087,-0.0817254,0.0251622,0.950664,0.298204,0.032986,-1.41872,1.87487,-0.616508,-1.96852,-1.29619,-0.358077
1535941995.340422358,-0.473584,0.0357032,0.115391,-0.0702885,0.0258505,0.956604,0.281604,-0.0062788,-1.4142,1.87772,-0.600912,-1.97168,-1.2913,-0.365669
1535941995.385719353,-0.478482,0.0164013,0.120803,-0.0588862,0.0270953,0.962138,0.264743,-0.0457195,-1.40967,1.88057,-0.585246,-1.97485,-1.28638,-0.373296
