time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1535941982.714188742,-0.105374,-0.535948,0.285925,0.114534,0.276331,0.887958,-0.349361,-1.38896,-1.32141,1.94269,-0.116181,-2.06505,-1.11774,-0.575074
1535941982.726446680,-0.105104,-0.535901,0.286111,0.114529,0.275762,0.888151,-0.349323,-1.38976,-1.32066,1.94357,-0.116836,-2.06475,-1.11883,-0.576023
1535941982.732564316,-0.105075,-0.53586,0.286167,0.114574,0.275431,0.888266,-0.349277,-1.38997,-1.32033,1.94396,-0.117202,-2.06453,-1.11933,-0.576364
1535941982.738738517,-0.104988,-0.535842,0.28624,0.114591,0.275222,0.888331,-0.349271,-1.39024,-1.3201,1.94444,-0.117334,-2.06455,-1.11976,-0.576699
1535941982.751036772,-0.105052,-0.535742,0.286363,0.114632,0.274651,0.888602,-0.349017,-1.39035,-1.31954,1.94493,-0.117855,-2.06405,-1.12078,-0.577488
1535941982.757258788,-0.105006,-0.535737,0.286452,0.114635,0.27466,0.888585,-0.349051,-1.39045,-1.31931,1.94497,-0.117961,-2.06405,-1.12088,-0.577489
1535941982.763537313,-0.104975,-0.535747,0.286674,0.114756,0.274936,0.888479,-0.349065,-1.39051,-1.31886,1.94481,-0.118065,-2.06401,-1.12061,-0.577391
1535941982.769374292,-0.105007,-0.535746,0.286701,0.11473,0.275021,0.888476,-0.349013,-1.3904,-1.31886,1.94469,-0.117961,-2.06405,-1.12058,-0.577415
1535941982.781869976,-0.105035,-0.535799,0.286848,0.115032,0.275489,0.888284,-0.349034,-1.39029,-1.31886,1.94481,-0.117542,-2.06428,-1.11983,-0.577218
1535941982.787818853,-0.105103,-0.5358,0.286815,0.115068,0.275565,0.888296,-0.348931,-1.39019,-1.31889,1.94483,-0.117648,-2.06437,-1.11953,-0.577238
1535941982.793735723,-0.105016,-0.535814,0.28676,0.114977,0.275492,0.888367,-0.34884,-1.39035,-1.31902,1.94483,-0.117568,-2.06426,-1.11967,-0.577687
1535941982.806240661,-0.104844,-0.535858,0.286786,0.114713,0.275718,0.888605,-0.348141,-1.39067,-1.31899,1.94486,-0.117569,-2.06435,-1.11949,-0.579527
1535941982.812841549,-0.104912,-0.535849,0.286812,0.114625,0.275808,0.888741,-0.34775,-1.39051,-1.31902,1.94489,-0.117412,-2.06444,-1.11951,-0.58029
1535941982.818734985,-0.104852,-0.535852,0.28677,0.114496,0.275745,0.888818,-0.347646,-1.39061,-1.31908,1.94489,-0.117412,-2.06444,-1.11967,-0.580667
1535941982.830572500,-0.104941,-0.535873,0.286898,0.114628,0.276128,0.888808,-0.347323,-1.3904,-1.31902,1.94489,-0.11715,-2.06457,-1.11914,-0.581132
1535941982.836992490,-0.104864,-0.535928,0.286938,0.114734,0.27643,0.888773,-0.347138,-1.39056,-1.31902,1.94494,-0.117098,-2.06462,-1.1185,-0.5816
1535941982.842704125,-0.104865,-0.535944,0.286991,0.114804,0.276594,0.888751,-0.34704,-1.39056,-1.31895,1.94495,-0.117072,-2.06464,-1.11821,-0.581766
1535941982.855140869,-0.104818,-0.535954,0.287066,0.114805,0.276665,0.888669,-0.347194,-1.39056,-1.31898,1.94492,-0.116704,-2.06473,-1.1184,-0.581559
1535941982.861550090,-0.104786,-0.535952,0.287067,0.114821,0.276571,0.888667,-0.347268,-1.39061,-1.31902,1.94489,-0.116596,-2.06454,-1.11861,-0.581552
1535941982.867489660,-0.104863,-0.535935,0.287041,0.114871,0.276505,0.888693,-0.347239,-1.39051,-1.31902,1.94494,-0.116701,-2.0645,-1.11859,-0.581486
1535941982.873403931,-0.104852,-0.535928,0.287049,0.11489,0.276427,0.888717,-0.347233,-1.39056,-1.31895,1.94495,-0.116778,-2.06434,-1.11868,-0.581573
1535941982.885934524,-0.104546,-0.536012,0.287112,0.115128,0.276549,0.888565,-0.347445,-1.3912,-1.31889,1.94495,-0.116718,-2.06383,-1.11827,-0.581765
1535941982.891686924,-0.104548,-0.536008,0.287041,0.115211,0.276368,0.888585,-0.34751,-1.39125,-1.31898,1.94497,-0.116767,-2.06351,-1.11834,-0.58174
1535941982.898180084,-0.10455,-0.536005,0.287084,0.115283,0.276351,0.88858,-0.347514,-1.39125,-1.31895,1.945,-0.11666,-2.06337,-1.11842,-0.581805
1535941982.910476338,-0.104568,-0.536022,0.287236,0.115589,0.276459,0.88847,-0.347608,-1.39115,-1.31901,1.945,-0.115942,-2.06298,-1.11847,-0.581804
1535941982.916227691,-0.104511,-0.536043,0.287433,0.115793,0.276631,0.888353,-0.347702,-1.3912,-1.31888,1.94506,-0.115466,-2.06283,-1.11849,-0.581825
1535941982.922691548,-0.104252,-0.536113,0.287623,0.115935,0.276908,0.888149,-0.347954,-1.39163,-1.31875,1.94512,-0.115044,-2.06283,-1.11834,-0.581785
1535941982.934693884,-0.103539,-0.536265,0.287838,0.116023,0.27718,0.887827,-0.348529,-1.39296,-1.31855,1.94546,-0.114675,-2.06287,-1.11823,-0.581923
1535941982.941132325,-0.103569,-0.536263,0.287747,0.116107,0.277039,0.887858,-0.348536,-1.39296,-1.31871,1.9456,-0.114699,-2.06271,-1.11821,-0.581946
1535941982.946880001,-0.103675,-0.536237,0.287621,0.11609,0.276852,0.887929,-0.348509,-1.3928,-1.3189,1.94577,-0.114779,-2.06278,-1.11831,-0.581853
1535941982.958952986,-0.103648,-0.536233,0.287594,0.116158,0.276692,0.887932,-0.348605,-1.39291,-1.31893,1.94596,-0.114804,-2.06266,-1.11847,-0.581804
1535941982.965352636,-0.103593,-0.536224,0.287679,0.115997,0.276764,0.887911,-0.348656,-1.39296,-1.31867,1.94569,-0.114964,-2.06276,-1.11863,-0.581664
1535941982.971167784,-0.10359,-0.536218,0.287825,0.115982,0.276914,0.88786,-0.34867,-1.39291,-1.31842,1.94547,-0.114911,-2.06276,-1.11868,-0.581573
1535941982.983378455,-0.103453,-0.536267,0.288026,0.115914,0.277376,0.887734,-0.348647,-1.39301,-1.31823,1.94513,-0.114571,-2.06296,-1.11842,-0.581715
1535941982.989819370,-0.103478,-0.536266,0.288035,0.115932,0.277409,0.887732,-0.34862,-1.39296,-1.31823,1.94513,-0.114545,-2.06298,-1.11837,-0.581717
1535941982.995638144,-0.103468,-0.536283,0.288038,0.116044,0.277492,0.887657,-0.348707,-1.39301,-1.3182,1.94516,-0.11465,-2.06298,-1.11804,-0.581479
1535941983.002022793,-0.103383,-0.536293,0.287957,0.115982,0.277384,0.887688,-0.348735,-1.39323,-1.31823,1.94519,-0.114887,-2.06292,-1.11804,-0.581569
1535941983.013798032,-0.103325,-0.536253,0.287904,0.115724,0.277014,0.887862,-0.348673,-1.39333,-1.31826,1.94521,-0.114885,-2.06278,-1.11893,-0.582015
1535941983.019972878,-0.103333,-0.53625,0.287889,0.115727,0.276982,0.887894,-0.348615,-1.39333,-1.31826,1.94516,-0.114936,-2.06264,-1.11892,-0.58215
1535941983.026096837,-0.103321,-0.536258,0.287842,0.115743,0.276972,0.887875,-0.348665,-1.39339,-1.3183,1.94518,-0.115068,-2.06267,-1.11877,-0.582019
1535941983.057982923,-0.103321,-0.536258,0.287842,0.115743,0.276972,0.887875,-0.348665,-1.39339,-1.3183,1.94518,-0.115068,-2.06267,-1.11877,-0.582019
1535941983.063880389,-0.103357,-0.536296,0.287906,0.116008,0.277229,0.887753,-0.348684,-1.39328,-1.31845,1.94538,-0.114595,-2.06275,-1.11831,-0.581943
